sales_id,transaction_date,stock_date,product_id,customer_id,store_id,quantity
21381,3/29/1997,3/24/1997,1388,4597,17,3
21382,3/29/1997,3/27/1997,446,4597,17,3
21383,3/29/1997,3/25/1997,1149,216,17,2
21384,3/29/1997,3/22/1997,433,216,17,3
21385,3/29/1997,3/24/1997,1022,216,17,3
21386,3/29/1997,3/22/1997,400,216,17,3
21387,3/29/1997,3/28/1997,1279,8283,17,4
21388,3/29/1997,3/28/1997,431,8283,17,2
21389,3/29/1997,3/26/1997,1419,8283,17,2
21390,3/29/1997,3/24/1997,743,8283,17,3
21391,3/29/1997,3/25/1997,1213,8283,17,2
21392,3/29/1997,3/22/1997,1369,2244,17,3
21393,3/29/1997,3/24/1997,893,2244,17,4
21394,3/29/1997,3/25/1997,763,2244,17,4
21395,3/29/1997,3/27/1997,54,4239,17,3
21396,3/29/1997,3/28/1997,576,4239,17,4
21397,3/29/1997,3/22/1997,154,4239,17,3
21398,3/29/1997,3/22/1997,900,7655,17,2
21399,3/29/1997,3/22/1997,1543,7655,17,4
21400,3/29/1997,3/24/1997,28,7655,17,4
21401,3/29/1997,3/27/1997,1277,3310,17,3
21402,3/29/1997,3/24/1997,827,3310,17,3
21403,3/29/1997,3/27/1997,617,3310,17,4
21404,3/29/1997,3/23/1997,834,3310,17,4
21405,3/29/1997,3/23/1997,185,3310,17,4
21406,3/29/1997,3/25/1997,395,9487,17,3
21407,3/29/1997,3/28/1997,357,9487,17,3
21408,3/29/1997,3/25/1997,1200,9487,17,2
21409,3/29/1997,3/22/1997,644,9487,17,2
21410,3/29/1997,3/25/1997,1166,9487,17,3
21411,3/29/1997,3/22/1997,744,9487,17,3
21412,3/29/1997,3/26/1997,1294,7713,17,4
21413,3/29/1997,3/22/1997,412,1145,17,2
21414,3/29/1997,3/24/1997,629,1145,17,3
21415,3/29/1997,3/27/1997,1278,8551,17,4
21416,3/29/1997,3/25/1997,735,8551,17,4
21417,3/29/1997,3/25/1997,1078,5790,17,3
21418,3/29/1997,3/28/1997,1334,5790,17,3
21419,3/29/1997,3/27/1997,1371,9734,17,3
21420,3/29/1997,3/22/1997,868,9734,17,4
21421,3/29/1997,3/27/1997,1550,9734,17,4
21422,3/29/1997,3/23/1997,1061,9734,17,4
21423,3/29/1997,3/25/1997,1275,3160,17,4
21424,3/29/1997,3/23/1997,1131,3160,17,3
21425,3/29/1997,3/23/1997,1115,8108,17,4
21426,3/29/1997,3/24/1997,1198,8108,17,4
21427,3/29/1997,3/22/1997,948,8108,17,4
21428,3/29/1997,3/23/1997,139,8108,17,2
21429,3/29/1997,3/27/1997,1009,8108,17,3
21430,3/29/1997,3/25/1997,372,8108,17,4
21431,3/29/1997,3/27/1997,582,10250,17,3
21432,3/29/1997,3/24/1997,93,10250,17,3
21433,3/29/1997,3/23/1997,416,10250,17,3
21434,3/29/1997,3/24/1997,593,10250,17,2
21435,3/29/1997,3/22/1997,476,10250,17,3
21436,3/29/1997,3/28/1997,826,10250,17,4
21437,3/29/1997,3/24/1997,1335,10250,17,2
21438,3/29/1997,3/26/1997,962,4691,17,2
21439,3/29/1997,3/24/1997,480,7282,17,2
21440,3/29/1997,3/23/1997,956,10262,17,3
21441,3/29/1997,3/27/1997,1332,10262,17,3
21442,3/29/1997,3/22/1997,490,614,17,4
21443,3/29/1997,3/24/1997,1172,614,17,3
21444,3/29/1997,3/28/1997,270,614,17,3
21445,3/29/1997,3/22/1997,906,6666,17,3
21446,3/29/1997,3/24/1997,1482,6666,17,3
21447,3/29/1997,3/27/1997,1336,4670,17,3
21448,3/29/1997,3/23/1997,167,4670,17,3
21449,3/29/1997,3/23/1997,144,4670,17,3
21450,3/29/1997,3/25/1997,1380,3328,17,4
21451,3/29/1997,3/24/1997,450,3328,17,2
21452,3/29/1997,3/27/1997,853,3328,17,3
21453,3/29/1997,3/24/1997,471,3328,17,3
21454,3/29/1997,3/23/1997,61,3328,17,4
21455,3/29/1997,3/26/1997,71,806,17,4
21456,3/29/1997,3/23/1997,1259,806,17,2
21457,3/29/1997,3/22/1997,1542,806,17,4
21458,3/29/1997,3/26/1997,693,806,17,2
21459,3/29/1997,3/27/1997,537,806,17,3
21460,3/29/1997,3/25/1997,1133,3000,17,3
21461,3/29/1997,3/25/1997,30,3000,17,2
21462,3/29/1997,3/23/1997,667,5092,17,4
21463,3/29/1997,3/23/1997,1428,5092,17,4
21464,3/29/1997,3/23/1997,280,6001,17,3
21465,3/29/1997,3/27/1997,617,6001,17,3
21466,3/29/1997,3/25/1997,434,6001,17,4
21467,3/29/1997,3/28/1997,983,6001,17,4
21468,3/29/1997,3/24/1997,480,6001,17,3
21469,3/29/1997,3/26/1997,663,5238,17,2
21470,3/29/1997,3/27/1997,613,5238,17,3
21471,3/29/1997,3/25/1997,762,5238,17,3
21472,3/29/1997,3/28/1997,936,10243,17,3
21473,3/29/1997,3/24/1997,593,10243,17,3
21474,3/29/1997,3/22/1997,1209,10243,17,3
21475,3/29/1997,3/25/1997,920,10243,17,4
21476,3/29/1997,3/25/1997,643,10243,17,3
21477,3/29/1997,3/24/1997,1059,10243,17,2
21478,3/29/1997,3/22/1997,1369,10243,17,3
21479,3/29/1997,3/24/1997,527,8189,17,2
21480,3/29/1997,3/24/1997,1409,8189,17,4
21481,3/29/1997,3/26/1997,321,8189,17,3
21482,3/29/1997,3/26/1997,1296,8189,17,3
21483,3/29/1997,3/28/1997,1486,8189,17,3
21484,3/29/1997,3/24/1997,1429,9745,17,5
21485,3/29/1997,3/22/1997,1086,9745,17,4
21486,3/29/1997,3/23/1997,144,9745,17,5
21487,3/29/1997,3/23/1997,1413,9745,17,4
21488,3/29/1997,3/24/1997,1233,9745,17,3
21489,3/29/1997,3/23/1997,91,9745,17,3
21490,3/29/1997,3/23/1997,401,9745,17,2
21491,3/29/1997,3/27/1997,1117,9006,17,3
21492,3/29/1997,3/26/1997,441,9006,17,2
21493,3/29/1997,3/23/1997,911,9006,17,4
21494,3/29/1997,3/25/1997,1473,9006,17,2
21495,3/29/1997,3/23/1997,518,9006,17,4
21496,3/29/1997,3/26/1997,1094,9006,17,2
21497,3/29/1997,3/25/1997,584,614,17,3
21498,3/29/1997,3/27/1997,894,614,17,4
21499,3/29/1997,3/23/1997,1507,8181,17,2
21500,3/29/1997,3/26/1997,72,8181,17,3
21501,3/29/1997,3/22/1997,231,3928,23,3
21502,3/29/1997,3/25/1997,580,3928,23,4
21503,3/29/1997,3/25/1997,484,3197,23,3
21504,3/29/1997,3/23/1997,647,3197,23,5
21505,3/29/1997,3/26/1997,890,3197,23,2
21506,3/29/1997,3/22/1997,574,3197,23,5
21507,3/29/1997,3/26/1997,1523,3197,23,3
21508,3/29/1997,3/22/1997,235,3197,23,2
21509,3/29/1997,3/26/1997,251,3197,23,5
21510,3/29/1997,3/22/1997,371,4803,23,2
21511,3/29/1997,3/25/1997,960,4803,23,3
21512,3/29/1997,3/22/1997,338,4803,23,4
21513,3/29/1997,3/28/1997,1060,4803,23,3
21514,3/29/1997,3/28/1997,39,4803,23,2
21515,3/29/1997,3/28/1997,661,7370,23,3
21516,3/29/1997,3/25/1997,1237,7370,23,2
21517,3/29/1997,3/27/1997,1480,7370,23,3
21518,3/29/1997,3/27/1997,478,4719,23,4
21519,3/29/1997,3/24/1997,228,4719,23,3
21520,3/29/1997,3/28/1997,977,4719,23,3
21521,3/29/1997,3/24/1997,1045,1832,23,4
21522,3/29/1997,3/28/1997,1301,1832,23,3
21523,3/29/1997,3/24/1997,924,3921,23,4
21524,3/29/1997,3/27/1997,835,3921,23,2
21525,3/29/1997,3/27/1997,152,9176,23,3
21526,3/29/1997,3/25/1997,862,9176,23,4
21527,3/29/1997,3/25/1997,292,9176,23,3
21528,3/29/1997,3/24/1997,1174,9176,23,3
21529,3/29/1997,3/27/1997,86,9176,23,4
21530,3/29/1997,3/23/1997,1061,9176,23,3
21531,3/29/1997,3/27/1997,498,1289,23,2
21532,3/29/1997,3/25/1997,222,1289,23,4
21533,3/29/1997,3/24/1997,638,1289,23,3
21534,3/29/1997,3/22/1997,948,1289,23,3
21535,3/29/1997,3/25/1997,1330,4810,23,4
21536,3/29/1997,3/25/1997,428,4810,23,4
21537,3/29/1997,3/28/1997,1164,4810,23,3
21538,3/29/1997,3/26/1997,82,3197,23,5
21539,3/29/1997,3/23/1997,1470,3197,23,4
21540,3/29/1997,3/22/1997,1154,3197,23,3
21541,3/29/1997,3/27/1997,544,3197,23,4
21542,3/29/1997,3/27/1997,814,3197,23,3
21543,3/29/1997,3/24/1997,1228,4610,23,3
21544,3/29/1997,3/23/1997,1538,4610,23,3
21545,3/29/1997,3/28/1997,608,4610,23,3
21546,3/29/1997,3/22/1997,1011,4610,23,3
21547,3/29/1997,3/25/1997,196,2588,23,3
21548,3/29/1997,3/28/1997,1517,2588,23,3
21549,3/29/1997,3/27/1997,1400,2588,23,2
21550,3/29/1997,3/22/1997,192,2588,23,4
21551,3/29/1997,3/25/1997,701,2588,23,4
21552,3/29/1997,3/26/1997,818,7678,23,4
21553,3/29/1997,3/24/1997,795,7678,23,2
21554,3/29/1997,3/27/1997,1278,7678,23,3
21555,3/29/1997,3/28/1997,1101,1289,23,4
21556,3/29/1997,3/26/1997,1541,2077,23,4
21557,3/29/1997,3/22/1997,572,2077,23,3
21558,3/29/1997,3/27/1997,1508,2077,23,2
21559,3/29/1997,3/27/1997,672,2077,23,4
21560,3/29/1997,3/24/1997,1441,3075,23,3
21561,3/29/1997,3/24/1997,1285,3075,23,2
21562,3/29/1997,3/27/1997,609,3075,23,3
21563,3/29/1997,3/22/1997,665,3075,23,3
21564,3/29/1997,3/23/1997,89,2077,23,4
21565,3/29/1997,3/26/1997,1431,4985,23,3
21566,3/29/1997,3/28/1997,489,4985,23,3
21567,3/29/1997,3/22/1997,1192,3921,23,2
21568,3/29/1997,3/22/1997,476,3921,23,3
21569,3/29/1997,3/24/1997,1065,3921,23,3
21570,3/29/1997,3/26/1997,443,3921,23,3
21571,3/29/1997,3/23/1997,1322,7052,23,4
21572,3/29/1997,3/27/1997,473,7052,23,2
21573,3/29/1997,3/24/1997,1461,7052,23,2
21574,3/29/1997,3/26/1997,785,7052,23,3
21575,3/29/1997,3/26/1997,1255,7052,23,2
21576,3/30/1997,3/23/1997,1079,9621,7,3
21577,3/30/1997,3/25/1997,1335,9621,7,3
21578,3/30/1997,3/25/1997,1055,6096,7,4
21579,3/30/1997,3/28/1997,966,6096,7,4
21580,3/30/1997,3/29/1997,90,6096,7,3
21581,3/30/1997,3/29/1997,1193,2387,7,2
21582,3/30/1997,3/26/1997,1382,2387,7,4
21583,3/30/1997,3/24/1997,806,7417,7,4
21584,3/30/1997,3/24/1997,157,7417,7,3
21585,3/30/1997,3/26/1997,960,7417,7,4
21586,3/30/1997,3/27/1997,1546,2722,7,3
21587,3/30/1997,3/26/1997,297,2722,7,3
21588,3/30/1997,3/28/1997,1340,2722,7,3
21589,3/30/1997,3/26/1997,1329,2722,7,3
21590,3/30/1997,3/27/1997,946,2722,7,2
21591,3/30/1997,3/28/1997,1462,1392,7,3
21592,3/30/1997,3/28/1997,547,1392,7,4
21593,3/30/1997,3/28/1997,591,1392,7,2
21594,3/30/1997,3/26/1997,874,1392,7,4
21595,3/30/1997,3/23/1997,1169,1392,7,4
21596,3/30/1997,3/27/1997,1539,8214,7,3
21597,3/30/1997,3/28/1997,730,8214,7,3
21598,3/30/1997,3/26/1997,739,3034,7,3
21599,3/30/1997,3/29/1997,1082,1128,7,2
21600,3/30/1997,3/25/1997,527,1128,7,4
21601,3/30/1997,3/26/1997,1149,527,7,3
21602,3/30/1997,3/28/1997,327,527,7,3
21603,3/30/1997,3/29/1997,90,527,7,2
21604,3/30/1997,3/27/1997,633,5431,7,4
21605,3/30/1997,3/27/1997,317,5431,7,4
21606,3/30/1997,3/24/1997,926,2581,7,3
21607,3/30/1997,3/25/1997,1409,2581,7,3
21608,3/30/1997,3/27/1997,1519,2581,7,2
21609,3/30/1997,3/29/1997,44,2581,7,4
21610,3/30/1997,3/28/1997,1353,2581,7,3
21611,3/30/1997,3/28/1997,1339,9471,7,3
21612,3/30/1997,3/29/1997,557,9471,7,2
21613,3/30/1997,3/27/1997,1346,9471,7,3
21614,3/30/1997,3/24/1997,125,9471,7,3
21615,3/30/1997,3/23/1997,214,1379,7,2
21616,3/30/1997,3/23/1997,404,1379,7,3
21617,3/30/1997,3/28/1997,980,1379,7,3
21618,3/30/1997,3/27/1997,1223,1379,7,2
21619,3/30/1997,3/28/1997,953,9864,7,2
21620,3/30/1997,3/23/1997,470,8048,7,2
21621,3/30/1997,3/27/1997,946,6688,7,3
21622,3/30/1997,3/26/1997,1323,6688,7,2
21623,3/30/1997,3/23/1997,607,6688,7,3
21624,3/30/1997,3/27/1997,1293,6688,7,4
21625,3/30/1997,3/26/1997,1170,3246,7,4
21626,3/30/1997,3/26/1997,1453,3246,7,4
21627,3/30/1997,3/27/1997,605,3246,7,3
21628,3/30/1997,3/23/1997,35,3246,7,3
21629,3/30/1997,3/27/1997,917,3246,7,2
21630,3/30/1997,3/25/1997,621,2581,7,3
21631,3/30/1997,3/23/1997,1543,2581,7,3
21632,3/30/1997,3/28/1997,1066,2581,7,3
21633,3/30/1997,3/23/1997,937,2581,7,2
21634,3/30/1997,3/25/1997,594,2581,7,4
21635,3/30/1997,3/29/1997,1210,2581,7,3
21636,3/30/1997,3/26/1997,186,5009,7,3
21637,3/30/1997,3/29/1997,535,5009,7,3
21638,3/30/1997,3/27/1997,26,6836,7,4
21639,3/30/1997,3/29/1997,602,6836,7,4
21640,3/30/1997,3/29/1997,431,6836,7,3
21641,3/30/1997,3/24/1997,115,6836,7,3
21642,3/30/1997,3/23/1997,1064,6836,7,3
21643,3/30/1997,3/28/1997,1234,7195,7,3
21644,3/30/1997,3/26/1997,92,7195,7,4
21645,3/30/1997,3/23/1997,402,7195,7,3
21646,3/30/1997,3/28/1997,1030,7195,7,3
21647,3/30/1997,3/29/1997,1434,7195,7,3
21648,3/30/1997,3/24/1997,444,5241,7,4
21649,3/30/1997,3/24/1997,887,5241,7,3
21650,3/30/1997,3/24/1997,1530,5241,7,4
21651,3/30/1997,3/29/1997,1160,5241,7,3
21652,3/30/1997,3/25/1997,1443,5241,7,3
21653,3/30/1997,3/25/1997,594,5241,7,3
21654,3/30/1997,3/26/1997,438,5241,7,4
21655,3/30/1997,3/23/1997,1047,6584,7,4
21656,3/30/1997,3/29/1997,1463,6584,7,3
21657,3/30/1997,3/24/1997,1360,6584,7,3
21658,3/30/1997,3/26/1997,844,6584,7,4
21659,3/30/1997,3/25/1997,1247,6584,7,3
21660,3/30/1997,3/23/1997,937,9190,7,3
21661,3/30/1997,3/26/1997,1380,9190,7,3
21662,3/30/1997,3/23/1997,51,9190,7,3
21663,3/30/1997,3/29/1997,1290,4191,7,3
21664,3/30/1997,3/25/1997,1440,4191,7,3
21665,3/30/1997,3/25/1997,991,4191,7,3
21666,3/30/1997,3/27/1997,1194,4191,7,4
21667,3/30/1997,3/27/1997,1411,4191,7,4
21668,3/30/1997,3/23/1997,348,4191,7,2
21669,3/30/1997,3/26/1997,186,4357,7,4
21670,3/30/1997,3/27/1997,908,4357,7,2
21671,3/30/1997,3/26/1997,1444,4357,7,3
21672,3/30/1997,3/26/1997,248,4357,7,2
21673,3/30/1997,3/29/1997,431,4328,7,3
21674,3/30/1997,3/25/1997,901,4328,7,2
21675,3/30/1997,3/24/1997,319,4328,7,3
21676,3/30/1997,3/27/1997,508,4328,7,2
21677,3/30/1997,3/23/1997,1084,4328,7,3
21678,3/30/1997,3/25/1997,206,4776,7,3
21679,3/30/1997,3/25/1997,822,4776,7,3
21680,3/30/1997,3/27/1997,532,4776,7,3
21681,3/30/1997,3/27/1997,62,553,7,3
21682,3/30/1997,3/23/1997,838,553,7,2
21683,3/30/1997,3/25/1997,482,553,7,4
21684,3/30/1997,3/27/1997,406,553,7,4
21685,3/30/1997,3/26/1997,222,553,7,3
21686,3/30/1997,3/28/1997,772,553,7,4
21687,3/30/1997,3/24/1997,682,553,7,2
21688,3/30/1997,3/26/1997,336,7386,7,3
21689,3/30/1997,3/25/1997,819,7386,7,3
21690,4/1/1997,3/30/1997,753,2263,11,4
21691,4/1/1997,3/31/1997,864,2263,11,3
21692,4/1/1997,3/27/1997,878,5105,11,2
21693,4/1/1997,3/29/1997,1294,5105,11,3
21694,4/1/1997,3/27/1997,1190,5105,11,2
21695,4/1/1997,3/31/1997,674,5105,11,4
21696,4/1/1997,3/25/1997,1084,3847,11,3
21697,4/1/1997,3/28/1997,1439,8416,11,4
21698,4/1/1997,3/26/1997,1483,8416,11,3
21699,4/1/1997,3/30/1997,208,8416,11,4
21700,4/1/1997,3/29/1997,917,8416,11,3
21701,4/1/1997,3/28/1997,761,8416,11,4
21702,4/1/1997,3/27/1997,85,8416,11,3
21703,4/1/1997,3/28/1997,1004,4067,11,5
21704,4/1/1997,3/29/1997,62,4067,11,2
21705,4/1/1997,3/28/1997,1330,4067,11,2
21706,4/1/1997,3/26/1997,1054,4067,11,4
21707,4/1/1997,3/26/1997,1470,4067,11,3
21708,4/1/1997,3/28/1997,222,4067,11,2
21709,4/1/1997,3/27/1997,471,1311,11,2
21710,4/1/1997,3/27/1997,515,1311,11,3
21711,4/1/1997,3/27/1997,798,1311,11,2
21712,4/1/1997,3/26/1997,1507,1311,11,4
21713,4/1/1997,3/25/1997,937,1311,11,4
21714,4/1/1997,3/25/1997,261,1311,11,2
21715,4/1/1997,3/29/1997,36,9391,11,2
21716,4/1/1997,3/27/1997,652,9391,11,3
21717,4/1/1997,3/29/1997,1355,3149,11,2
21718,4/1/1997,3/29/1997,225,3149,11,2
21719,4/1/1997,3/27/1997,1228,3149,11,4
21720,4/1/1997,3/25/1997,192,3149,11,3
21721,4/1/1997,3/27/1997,1328,3149,11,3
21722,4/1/1997,3/27/1997,325,1432,11,2
21723,4/1/1997,3/26/1997,928,1432,11,2
21724,4/1/1997,3/28/1997,1504,1432,11,2
21725,4/1/1997,3/31/1997,1334,1432,11,3
21726,4/1/1997,3/29/1997,1018,1432,11,3
21727,4/1/1997,3/26/1997,408,1432,11,2
21728,4/1/1997,3/25/1997,99,3395,11,3
21729,4/1/1997,3/31/1997,1274,3395,11,4
21730,4/1/1997,3/31/1997,864,3395,11,4
21731,4/1/1997,3/29/1997,122,3395,11,3
21732,4/1/1997,3/25/1997,791,3395,11,4
21733,4/1/1997,3/26/1997,754,3395,11,4
21734,4/1/1997,3/27/1997,138,5130,11,2
21735,4/1/1997,3/26/1997,742,5130,11,3
21736,4/1/1997,3/27/1997,904,5130,11,4
21737,4/1/1997,3/29/1997,1147,5130,11,2
21738,4/1/1997,3/26/1997,1291,591,11,3
21739,4/1/1997,3/30/1997,814,591,11,4
21740,4/1/1997,3/26/1997,272,591,11,4
21741,4/1/1997,3/29/1997,342,591,11,3
21742,4/1/1997,3/29/1997,958,591,11,3
21743,4/1/1997,3/31/1997,255,591,11,4
21744,4/1/1997,3/31/1997,392,591,11,4
21745,4/1/1997,3/28/1997,1377,490,11,4
21746,4/1/1997,3/30/1997,529,490,11,3
21747,4/1/1997,3/28/1997,373,490,11,3
21748,4/1/1997,3/29/1997,1255,490,11,3
21749,4/1/1997,3/26/1997,1311,490,11,2
21750,4/1/1997,3/31/1997,1467,6816,11,4
21751,4/1/1997,3/27/1997,1404,6816,11,4
21752,4/1/1997,3/28/1997,862,6816,11,3
21753,4/1/1997,3/30/1997,152,1811,11,2
21754,4/1/1997,3/27/1997,1088,1811,11,3
21755,4/1/1997,3/26/1997,252,1811,11,2
21756,4/1/1997,3/31/1997,789,1811,11,2
21757,4/1/1997,3/31/1997,1151,1811,11,3
21758,4/1/1997,3/30/1997,526,9860,11,3
21759,4/1/1997,3/31/1997,769,9860,11,3
21760,4/1/1997,3/28/1997,453,9860,11,4
21761,4/1/1997,3/30/1997,1402,9860,11,2
21762,4/1/1997,3/31/1997,1258,9860,11,3
21763,4/1/1997,3/28/1997,1275,9860,11,3
21764,4/1/1997,3/30/1997,1225,9860,11,3
21765,4/1/1997,3/26/1997,742,2673,11,3
21766,4/1/1997,3/25/1997,1265,2673,11,3
21767,4/1/1997,3/26/1997,842,2673,11,4
21768,4/1/1997,3/29/1997,965,2673,11,3
21769,4/1/1997,3/30/1997,183,2673,11,3
21770,4/1/1997,3/25/1997,1385,2673,11,4
21771,4/1/1997,3/27/1997,307,1332,11,5
21772,4/1/1997,3/25/1997,257,1332,11,5
21773,4/1/1997,3/31/1997,107,1648,11,3
21774,4/1/1997,3/31/1997,856,1648,11,2
21775,4/1/1997,3/25/1997,1545,2773,11,3
21776,4/1/1997,3/28/1997,390,2773,11,4
21777,4/1/1997,3/28/1997,7,2773,11,2
21778,4/1/1997,3/30/1997,1156,2773,11,3
21779,4/1/1997,3/25/1997,413,2773,11,3
21780,4/1/1997,3/30/1997,796,10277,11,4
21781,4/1/1997,3/25/1997,1079,10277,11,4
21782,4/1/1997,3/30/1997,230,10277,11,4
21783,4/1/1997,3/29/1997,74,10277,11,4
21784,4/1/1997,3/26/1997,956,10277,11,4
21785,4/1/1997,3/26/1997,1125,6579,11,3
21786,4/1/1997,3/28/1997,902,6579,11,3
21787,4/1/1997,3/27/1997,426,6579,11,3
21788,4/1/1997,3/27/1997,1441,6579,11,2
21789,4/1/1997,3/26/1997,586,1141,11,2
21790,4/1/1997,3/29/1997,1375,1141,11,4
21791,4/1/1997,3/28/1997,153,1141,11,4
21792,4/1/1997,3/25/1997,1528,1141,11,4
21793,4/1/1997,3/28/1997,520,1141,11,4
21794,4/1/1997,3/27/1997,16,1141,11,2
21795,4/1/1997,3/30/1997,54,2568,11,2
21796,4/1/1997,3/31/1997,270,2568,11,4
21797,4/1/1997,3/30/1997,765,2568,11,2
21798,4/1/1997,3/31/1997,107,2568,11,3
21799,4/1/1997,3/26/1997,84,2568,11,4
21800,4/1/1997,3/25/1997,567,2568,11,3
21801,4/1/1997,3/28/1997,762,3718,11,2
21802,4/1/1997,3/28/1997,407,3718,11,4
21803,4/1/1997,3/29/1997,330,3718,11,2
21804,4/1/1997,3/29/1997,633,5827,11,4
21805,4/1/1997,3/27/1997,63,5827,11,3
21806,4/1/1997,3/26/1997,945,5827,11,3
21807,4/1/1997,3/25/1997,1415,5827,11,2
21808,4/1/1997,3/27/1997,833,5827,11,3
21809,4/1/1997,3/27/1997,1022,5827,11,3
21810,4/1/1997,3/25/1997,41,5827,11,3
21811,4/1/1997,3/26/1997,587,7406,11,3
21812,4/1/1997,3/31/1997,177,7406,11,4
21813,4/1/1997,3/28/1997,993,7406,11,4
21814,4/1/1997,3/29/1997,104,7406,11,2
21815,4/1/1997,3/25/1997,481,7406,11,3
21816,4/2/1997,3/30/1997,200,1094,15,2
21817,4/2/1997,3/31/1997,1402,1094,15,4
21818,4/2/1997,3/28/1997,1325,1094,15,3
21819,4/2/1997,3/26/1997,1142,1094,15,3
21820,4/2/1997,3/30/1997,134,1094,15,4
21821,4/2/1997,4/1/1997,44,1094,15,2
21822,4/2/1997,3/29/1997,1323,570,15,3
21823,4/2/1997,3/30/1997,1539,570,15,2
21824,4/2/1997,3/30/1997,890,570,15,2
21825,4/2/1997,3/28/1997,135,570,15,2
21826,4/2/1997,3/31/1997,1256,570,15,3
21827,4/2/1997,3/31/1997,181,570,15,3
21828,4/2/1997,3/28/1997,291,570,15,3
21829,4/2/1997,3/27/1997,634,3122,15,3
21830,4/2/1997,3/29/1997,1316,3122,15,4
21831,4/2/1997,3/31/1997,414,3122,15,3
21832,4/2/1997,3/28/1997,1150,3122,15,3
21833,4/2/1997,3/26/1997,898,7432,15,2
21834,4/2/1997,3/29/1997,914,7432,15,2
21835,4/2/1997,4/1/1997,864,7432,15,3
21836,4/2/1997,3/30/1997,1220,6266,15,3
21837,4/2/1997,3/28/1997,677,6266,15,3
21838,4/2/1997,4/1/1997,1020,3443,15,3
21839,4/2/1997,3/27/1997,132,3443,15,4
21840,4/2/1997,3/26/1997,1314,6949,15,4
21841,4/2/1997,3/27/1997,1224,6949,15,3
21842,4/2/1997,3/26/1997,348,6949,15,3
21843,4/2/1997,3/29/1997,1004,6949,15,3
21844,4/2/1997,3/30/1997,1120,4446,15,3
21845,4/2/1997,4/1/1997,1391,4446,15,3
21846,4/2/1997,3/30/1997,1471,2555,15,4
21847,4/2/1997,3/30/1997,1554,2555,15,4
21848,4/2/1997,4/1/1997,1305,2555,15,4
21849,4/2/1997,3/29/1997,495,2555,15,2
21850,4/2/1997,3/27/1997,951,2555,15,4
21851,4/2/1997,3/30/1997,728,2555,15,5
21852,4/2/1997,3/31/1997,525,5195,15,2
21853,4/2/1997,3/30/1997,36,5195,15,4
21854,4/2/1997,3/29/1997,358,5195,15,2
21855,4/2/1997,4/1/1997,535,5195,15,2
21856,4/2/1997,3/26/1997,419,5195,15,3
21857,4/2/1997,3/29/1997,768,5195,15,4
21858,4/2/1997,3/26/1997,871,9110,15,3
21859,4/2/1997,3/31/1997,954,9110,15,4
21860,4/2/1997,3/28/1997,704,9110,15,3
21861,4/2/1997,3/29/1997,1453,9110,15,2
21862,4/2/1997,3/26/1997,764,9110,15,3
21863,4/2/1997,3/28/1997,128,9110,15,4
21864,4/2/1997,3/26/1997,338,1772,15,3
21865,4/2/1997,3/29/1997,1407,1772,15,3
21866,4/2/1997,3/29/1997,172,1772,15,3
21867,4/2/1997,3/26/1997,348,1772,15,3
21868,4/2/1997,3/31/1997,232,1772,15,4
21869,4/2/1997,3/26/1997,581,1772,15,3
21870,4/2/1997,3/28/1997,1461,1673,15,3
21871,4/2/1997,3/31/1997,1544,1673,15,3
21872,4/2/1997,3/30/1997,1294,1673,15,3
21873,4/2/1997,3/26/1997,485,1673,15,3
21874,4/2/1997,3/27/1997,1354,1673,15,5
21875,4/2/1997,4/1/1997,718,1673,15,3
21876,4/2/1997,3/27/1997,928,4140,15,4
21877,4/2/1997,3/26/1997,25,4140,15,3
21878,4/2/1997,3/27/1997,1261,8914,15,3
21879,4/2/1997,3/28/1997,585,8914,15,2
21880,4/2/1997,3/28/1997,1055,8914,15,3
21881,4/2/1997,4/1/1997,59,8914,15,2
21882,4/2/1997,3/26/1997,759,8914,15,4
21883,4/2/1997,3/28/1997,1335,8914,15,2
21884,4/2/1997,3/29/1997,825,9831,15,3
21885,4/2/1997,3/29/1997,1135,9831,15,4
21886,4/2/1997,3/28/1997,206,9831,15,2
21887,4/2/1997,3/26/1997,376,6775,15,4
21888,4/2/1997,3/31/1997,925,6775,15,4
21889,4/2/1997,3/27/1997,836,6775,15,5
21890,4/2/1997,3/28/1997,1328,7866,15,4
21891,4/2/1997,3/28/1997,746,7866,15,2
21892,4/2/1997,3/31/1997,1349,7866,15,2
21893,4/2/1997,3/28/1997,1511,7866,15,4
21894,4/2/1997,4/1/1997,197,7866,15,3
21895,4/2/1997,3/29/1997,1438,7866,15,3
21896,4/2/1997,3/31/1997,796,10004,15,3
21897,4/2/1997,3/26/1997,1199,10004,15,3
21898,4/2/1997,3/27/1997,403,10004,15,4
21899,4/2/1997,3/29/1997,407,10004,15,4
21900,4/2/1997,4/1/1997,1222,10004,15,3
21901,4/2/1997,3/30/1997,1478,10004,15,2
21902,4/2/1997,4/1/1997,1123,3674,15,3
21903,4/2/1997,3/28/1997,541,3674,15,3
21904,4/2/1997,3/31/1997,730,3674,15,3
21905,4/2/1997,3/31/1997,1306,3674,15,3
21906,4/2/1997,3/31/1997,1550,3674,15,4
21907,4/2/1997,3/31/1997,947,8111,15,4
21908,4/2/1997,3/28/1997,657,8111,15,2
21909,4/2/1997,3/30/1997,934,9569,15,4
21910,4/2/1997,3/31/1997,530,8250,15,5
21911,4/2/1997,3/28/1997,347,8250,15,4
